Hash do merge,Data do merge,Tempo de isolamento 1 (dias),Tempo de isolamento 2 (dias),Tempo de isolamento (MAX),Desenvolvedores 1,Desenvolvedores 2,Intersecção de Desenvolvedores,Commits 1,Commits 2,Arquivos alterados 1,Arquivos alterados 2,Intersecção de Arquivos,Conflito,Arquivos,Chunks
f19241c60b52fd87e58e7a0a16f78dc1c630a7be,2016-06-29 14:39:16,0.04,0.00,0.04,3,1,1,5,1,4,2,0,NAO,0,0
2dfb450408f163fbef8108d0b32f7a9ed5f5f0c0,2016-06-29 10:16:05,4.37,0.04,4.37,5,3,1,68,5,82,4,1,NAO,0,0
c8b52c3c31bd66a3bb31cd6698a0f8f181b920bd,2016-06-29 08:17:33,48.57,0.00,48.57,28,1,0,234,1,263,2,0,NAO,0,0
d023789e10401e9741ea46c2f5d4c87b04238c07,2016-06-24 16:12:18,0.39,0.28,0.39,2,1,0,2,5,2,33,0,NAO,0,0
cd43a1f44fcb079b5bf3b705b3f8c1da39463ce6,2016-06-24 12:11:50,12.03,0.98,12.03,0,3,0,0,10,0,37,0,NAO,0,0
19d1c5beebffe44b5b739ae6505651bae7278e89,2016-06-23 13:56:44,0.58,0.00,0.58,1,1,0,2,1,2,1,0,NAO,0,0
4d145b6ad40a0caf2cb35fee3ed18aa40c2747dc,2016-06-23 13:55:47,0.41,0.00,0.41,1,1,2,1,1,1,1,0,NAO,0,0
c58b396168eee1e1bd8bdff569bd2ab43a573343,2016-06-22 18:59:17,7.02,21.97,21.97,0,7,0,0,29,0,38,0,NAO,0,0
9a5907b911d3d7ae8d26995f93c36f7814c9fc27,2016-06-22 13:22:44,0.95,21.06,21.06,2,4,1,12,8,26,6,1,NAO,0,0
8f86d08827d5ee686ce65a701c3c146ea7cc5a7c,2016-06-22 08:59:38,45.84,16.36,45.84,24,1,0,181,2,237,1,0,NAO,0,0
5d5cfca5b005b3b25f44ecb0284b39ee4336b1a1,2016-06-22 08:41:34,1.21,0.00,1.21,2,1,0,5,1,4,1,0,NAO,0,0
fc8fe51c15322c3f6c4def29426dacc6074db671,2016-06-21 14:28:22,0.03,0.56,0.56,1,1,0,3,2,2,2,0,NAO,0,0
9897092a7c6472b794420e82e9baf804276fd41e,2016-06-17 22:49:08,2.64,1.07,2.64,2,1,0,2,20,2,34,0,NAO,0,0
77d825741494230aa54c9cfc62f7c35884907160,2016-06-17 18:48:14,0.00,36.10,36.1,0,12,0,0,40,0,61,0,NAO,0,0
bae9133e91e8446f7f84b066558a700ba23da84b,2016-06-17 18:07:54,1.04,0.00,1.04,2,1,0,2,1,5,1,0,NAO,0,0
2823f9380bb971c5570bc7e2b795592d5ea6b025,2016-06-15 09:03:09,33.10,0.01,33.1,5,1,0,7,2,6,2,0,NAO,0,0
e6da0087d65a7ff5c6dab781605f10302e73257b,2016-06-15 08:51:54,422.96,0.01,422.96,26,1,0,203,2,261,1,1,NAO,0,0
5f266f2fa3126943a0989cde8e7fcd407cf4c003,2016-06-14 08:51:49,0.06,0.00,0.06,1,1,0,2,1,2,1,0,NAO,0,0
dce2b20ddbe45da48c37f26813fce8d0c72d8c88,2016-06-10 18:18:28,14.19,24.96,24.96,5,6,1,9,128,17,199,1,NAO,0,0
fa21921280b8741c6bf5057614ca3873654cd158,2016-06-08 13:01:50,32.01,0.00,32.01,6,1,0,10,1,13,7,0,NAO,0,0
aebab5eee7d9b0e3cb855d00c0c58e608f7bc41a,2016-06-07 19:12:48,31.84,0.00,31.84,6,1,1,7,1,7,2,0,NAO,0,0
735cf8e891bb9729150472cd07f6cbd431b75d31,2016-06-07 18:42:55,30.70,0.00,30.7,10,1,0,29,2,34,1,0,NAO,0,0
1f840e7a509067035ccaea4db34e83c8bb4e5a42,2016-06-06 15:30:26,20.83,30.70,30.7,6,3,0,107,3,190,4,1,NAO,0,0
2925cf242e1fae577907b05b79af808167949a7e,2016-06-06 15:22:02,414.80,0.00,414.8,23,1,0,80,1,141,2,1,NAO,0,0
db8d4f4dab9a48b77d48d3f12dcbf6400f68af28,2016-06-01 14:24:24,15.80,4.29,15.8,5,2,1,85,2,180,2,0,NAO,0,0
5ee97c019fcfb9f1d1430c3700d8d7f80930182a,2016-06-01 14:14:38,4.24,0.00,4.24,1,1,0,1,1,1,1,0,NAO,0,0
fd808913c177266ee710a07bd609f00e47f34747,2016-06-01 12:58:36,1.04,0.00,1.04,1,1,0,1,1,7,1,0,NAO,0,0
09c86548ba3b4108289f01ab731e4412dc9539ea,2016-05-31 14:46:37,4.30,2.99,4.3,3,1,1,3,2,12,1,0,NAO,0,0
b1df82ac0ac4cbbcaf35f573f7dc56445e9dd642,2016-05-31 14:09:46,14.82,2.35,14.82,4,2,1,74,2,178,8,1,NAO,0,0
bae5983d5925dedc38547498fae233f063bd7a49,2016-05-27 00:02:48,10.21,47.74,47.74,4,5,1,73,26,178,23,1,NAO,0,0
a62d89519dbfb9e3ca7a1f0854cfd14edca09c6d,2016-05-26 14:59:00,47.00,2.17,47.0,5,1,1,11,15,7,17,1,NAO,0,0
657336451394f2f18f8300955752ff6d9ca05bec,2016-05-25 18:03:31,45.90,1.00,45.9,5,1,1,8,3,6,1,0,NAO,0,0
90dc0d7c703af514236dd8d0c75b8afc7c79e89d,2016-05-24 15:45:53,401.97,0.00,401.97,20,1,0,54,1,118,1,1,NAO,0,0
b7836130178b939ebf73921f29d3680ca930e4e4,2016-05-24 15:28:28,401.95,3.03,401.95,19,1,1,48,1,116,1,0,NAO,0,0
bcd875cebd2354cf5603d5eb7e0b57542173f832,2016-05-24 15:09:55,400.90,32.12,400.9,17,1,1,40,2,111,1,0,NAO,0,0
24001470980648ed60bf4f0f768cf94c57530c04,2016-05-24 15:04:27,7.80,3.89,7.8,4,2,1,68,2,177,2,1,NAO,0,0
303df5351df66fd39867e673d98ceaf45be5bcd2,2016-05-19 18:34:20,2.98,396.89,396.89,3,10,1,54,17,82,15,1,SIM,1,1
a600fa57bd162e9493dacdfb504ba0f2ad2d628d,2016-05-19 11:17:00,396.77,7.71,396.77,15,1,1,26,2,28,1,0,NAO,0,0
2c23780657c223281aa304be946b06ebbbeb0ab1,2016-05-19 11:01:52,396.65,0.00,396.65,16,1,0,36,1,109,2,0,NAO,0,0
e6762165f6fa95f45ce79107d05dc294c6959cc4,2016-05-19 09:28:57,0.00,0.00,0.0,1,1,2,1,1,7,1,0,NAO,0,0
0dd8e5d8ace03a1b87668f6c7bec434990d096ed,2016-05-18 16:41:47,419.09,3.94,419.09,141,1,1,2391,2,1986,4,1,NAO,0,0
3546da6105a04d93314bd53c151fe750245ec0c8,2016-05-17 18:46:07,4.03,0.00,4.03,6,1,0,12,1,14,2,0,NAO,0,0
ccaba1e690175e083ae0b2b79786c8bc19f3268e,2016-05-17 15:13:52,4.03,3.36,4.03,6,1,1,10,2,13,2,1,SIM,1,1
c4d622e0bc59fa86749ebd11ba504e03b21197c0,2016-05-16 17:29:03,3.00,0.00,3.0,2,1,0,6,1,8,1,0,NAO,0,0
4225f3c8ec01758cb01ce4d5aa17ef48e8292b96,2016-05-16 17:28:23,0.64,2.94,2.94,1,1,0,2,4,2,6,0,NAO,0,0
2c5adbe98ae62a059476db6322c7b573ac117b4d,2016-05-12 16:09:51,2.96,0.00,2.96,8,1,0,15,1,90,1,1,NAO,0,0
bf1332d47c7fe14f39bde0b1fd812a030ac2898f,2016-05-12 15:26:50,0.69,0.00,0.69,2,1,0,2,1,3,2,0,NAO,0,0
377acdb79265c39e3cb73fab766606f272d0b446,2016-05-11 16:12:11,1.85,0.67,1.85,4,1,0,7,1,83,1,0,NAO,0,0
15f9846ea729d4a6daae1525e44717699ffb8c1d,2016-05-11 12:59:13,0.00,1.85,1.85,1,4,1,2,10,2,85,0,NAO,0,0
c1cd2883fc4b73749dbdcc9403e6f56e3e477ebe,2016-05-11 15:48:15,1.85,0.00,1.85,4,1,1,6,1,82,1,0,NAO,0,0
b196478146918cc81b923706087e0034a571080d,2016-05-11 15:46:03,1.77,0.11,1.77,4,1,1,5,1,81,1,0,NAO,0,0
4c108ee2e853caebcc521162e3fb6e44af454f32,2016-05-11 10:58:42,1.76,0.19,1.76,3,1,0,4,1,80,1,0,NAO,0,0
87bf2567d7f00a60489380769c537cc49f606a41,2016-05-11 10:40:58,1.72,0.00,1.72,1,1,0,1,2,78,1,0,NAO,0,0
b7d57d0d88b8104f128eac9984e1bd60b3bdc4a0,2016-05-11 09:43:45,0.00,1.72,1.72,1,2,0,1,5,2,80,0,NAO,0,0
fc80677f0e2df588279f1b249e2640225c442610,2016-05-11 10:38:21,0.00,0.09,0.09,1,1,0,1,3,1,2,0,NAO,0,0
ed0e5a4f0c0a3d1cba5eff0d49d5cc39ae5a7167,2016-05-11 11:58:28,24.23,152.85,152.85,1,16,1,2,139,1,225,0,NAO,0,0
cb91a1fcf694f8210b30a5a0c06e99bcf65e51bc,2016-05-10 19:35:49,0.00,0.09,0.09,1,1,0,1,3,1,2,0,NAO,0,0
b5d1c898d039a7cc92242e929abf3389dcd810fe,2016-05-10 19:35:39,0.00,1.19,1.19,1,3,1,1,7,78,6,1,NAO,0,0
395d45c58b1656036d953f2dcdfebfa9b9b17bd4,2016-05-10 19:35:25,0.00,0.09,0.09,1,1,2,1,3,1,2,0,NAO,0,0
581eecfe618f01a4aa76ae453d110d82ac05cfe7,2016-05-10 15:22:44,0.34,1.00,1.0,1,2,0,1,4,1,4,0,NAO,0,0
fb3b3c9cbc5764cccfc63e63a8b26b6437fbab33,2016-05-10 10:20:29,17.06,2.89,17.06,2,2,1,19,4,40,4,0,NAO,0,0
931a0135103cef4fc2f808c2914609da30157839,2016-05-08 13:42:30,0.00,0.72,0.72,1,1,0,1,1,1,1,0,NAO,0,0
b5541b0a8b056e61f7a63ada88e9733f88952ae4,2016-05-07 13:41:07,12.46,147.96,147.96,2,13,1,19,37,40,25,1,SIM,1,1
2961030112feb99331de3c7d0ac82db112404534,2016-05-06 16:50:19,18.34,1.02,18.34,7,2,0,13,10,7,10,0,NAO,0,0
48cc1078a40ea18bc131e39391f69bdbac3c76e5,2016-05-05 15:23:00,146.86,0.00,146.86,11,1,0,36,1,24,1,0,NAO,0,0
9beb2c8de75fde72ef5d787c8271288c5bb5bee7,2016-05-05 14:35:42,146.22,2.82,146.22,5,2,0,12,7,10,3,0,NAO,0,0
27c98cb1873de44d8297e273a278b3e041658305,2016-05-03 16:44:42,0.00,0.00,0.0,1,1,0,1,1,1,1,0,NAO,0,0
b2bb995ddfaee2e2f054322d939aaa9e33ed213e,2016-05-03 15:46:27,144.90,0.00,144.9,2,1,0,6,1,3,2,0,NAO,0,0
a2da8d5c54734a25693486f927ac81f42c1b8b3b,2016-05-03 15:31:51,332.08,7.47,332.08,62,1,0,809,4,1131,2,1,NAO,0,0
1ffcbf71a45e2370de2e8526b1953a55a96727a4,2016-04-25 11:46:09,4.93,5.01,5.01,1,2,1,8,6,15,8,1,SIM,1,1
afb70bb27134af0609825f0afb438e6e5d147a6b,2016-04-25 11:35:38,5.22,2.79,5.22,1,1,0,7,3,9,3,1,NAO,0,0
baa3f6a152af96ff1e7a7f9f0e00c86c9cd922ee,2016-04-15 12:47:42,126.66,7.99,126.66,8,6,1,22,58,14,200,1,NAO,0,0
a06ff81de55741b01269855bca75730cf3e42611,2016-04-14 10:16:25,311.96,95.77,311.96,60,2,1,715,13,1121,3,1,NAO,0,0
787e7e129c4758a349de07832d599f4c8275a5ee,2016-04-11 18:24:51,10.97,0.00,10.97,5,1,0,6,1,10,2,0,NAO,0,0
2b1200b7d9c93be4dcc33171be1cd92248b46634,2016-04-11 14:51:13,10.75,0.00,10.75,1,1,0,1,1,1,2,0,NAO,0,0
b7e3ac8f5c266b6519d4f85a61d37a07f326af7a,2016-04-11 12:32:47,6.93,0.00,6.93,11,1,0,38,1,184,1,0,NAO,0,0
1f5ca3c1511a15e033a194895136c329dedd5b4d,2016-04-06 09:57:38,0.00,0.06,0.06,1,2,0,1,4,1,5,0,NAO,0,0
412736a812d25b342e8bb0dc3394eb70758dd7a4,2016-04-04 14:51:37,1.05,2.83,2.83,3,2,0,3,13,2,157,0,NAO,0,0
80ae68989b55fa50f5f7d8126ac5824477c5497b,2016-04-04 14:51:03,0.00,30.84,30.84,1,8,0,1,34,1,177,0,NAO,0,0
9239a9498fc6f26f1d922c3589428cdecfa3c2fe,2016-03-29 10:38:41,140.94,0.00,140.94,24,1,0,575,1,1049,1,1,NAO,0,0
bb5bb4d07d9ce2dcfa253f14ab2545245e72a311,2016-03-29 10:38:18,0.45,0.00,0.45,1,1,0,2,1,1,1,0,NAO,0,0
2ccb7467c9bb5889a3c36739d2d8b59a0656961c,2016-03-28 18:35:58,11.64,140.14,140.14,4,23,1,6,572,5,1048,1,SIM,1,1
1f60155454684f2b296c472e4afa226dff8b6391,2016-03-28 18:34:17,71.00,296.13,296.13,4,68,1,7,760,13,1220,1,SIM,8,5
2e26768709e55fd90352cc8f6915769e861f4aad,2016-03-24 19:08:11,8.71,2.10,8.71,6,1,1,71,16,206,74,0,NAO,0,0
d21b004d3a0eb4ca8887cb0b579a3cf8c65a0103,2016-03-19 13:56:03,10.12,0.00,10.12,7,1,0,37,1,184,1,0,NAO,0,0
ac3061a0bcba00a0d571f1ccf0f66d3d99ca3cf5,2016-03-16 15:54:54,0.36,0.00,0.36,1,1,0,4,1,9,1,0,NAO,0,0
abd574f38008b45f5e2a6bc322b10bcdde44763a,2016-03-15 15:23:58,0.00,0.00,0.0,1,1,0,1,1,1,1,0,NAO,0,0
8f9f0deb68e70c07a7ff86ba4137c0787349e940,2016-03-15 15:20:05,6.33,0.00,6.33,3,1,0,3,1,148,1,1,NAO,0,0
a81604ee6d10fe910f4dbe8550e5fb8e17a76cf5,2016-03-15 15:19:07,6.18,0.00,6.18,7,1,0,69,1,236,1,1,NAO,0,0
889ea6a8e12c218e56301fb127cb52132a5ba8e7,2016-03-15 09:38:41,0.88,1.72,1.72,2,2,0,11,2,37,1,0,NAO,0,0
9e4c383b798de5e46f4beaf6fbccba38da549b04,2016-03-14 13:15:06,0.14,0.00,0.14,2,1,1,6,1,31,1,0,NAO,0,0
6b7565cea1b980fb2330c2a862a0574a89346080,2016-03-11 18:06:38,0.90,0.00,0.9,2,1,0,10,1,36,8,1,NAO,0,0
50540e5e28f04352e0cad900e3656455e434c090,2016-03-12 10:55:20,0.91,0.00,0.91,3,1,0,8,2,10,4,1,NAO,0,0
d737d9f8aaf2dffb302743d8478c225636a94557,2016-03-11 17:30:30,0.84,0.00,0.84,2,1,0,7,1,7,3,0,NAO,0,0
64e2758bb1117dacf0b1aef86ed6fcac5305e5c4,2016-03-10 09:45:17,0.71,0.75,0.75,1,1,0,7,3,154,8,1,NAO,0,0
9b61e88d06c24f816e1a6f258c08c9373520a23d,2016-03-08 15:51:10,234.98,0.00,234.98,10,1,1,14,1,19,1,0,NAO,0,0
d35bb30a624b8f2107317766272d6166bde245f9,2016-03-08 15:48:58,5.76,0.00,5.76,2,1,0,2,1,6,1,0,NAO,0,0
2a36418c751502ab8d8a35f0d3a957055db48306,2016-03-07 09:32:23,88.54,2.17,88.54,14,1,0,373,1,872,5,1,NAO,0,0
0d9586cc17616a5ab146b53e1c8bc0e5351e7331,2016-03-07 09:29:15,86.51,51.54,86.51,14,6,1,373,6,872,9,1,SIM,4,1
217f1a5854ceff92885e506014442669c7390dc7,2016-03-05 10:42:23,0.00,0.00,0.0,1,1,0,1,1,1,5,0,NAO,0,0
b865ff07027d7e2421fb1b6701920176b54d8b65,2016-03-04 09:36:08,0.44,0.00,0.44,2,1,0,4,1,4,365,0,NAO,0,0
f49908a522d416b4f310c1b4f080a337d7a8fe39,2016-03-02 13:51:12,0.96,0.92,0.96,2,1,0,11,2,121,9,0,NAO,0,0
66be0fe5046645793713eac8827eff1628b3ccfe,2016-03-01 17:31:19,0.65,0.00,0.65,1,1,0,12,1,127,1,0,NAO,0,0
6b03bdd0ac953921e9931698e8f3d3a8c54649b1,2016-03-02 10:27:26,6.98,0.00,6.98,2,1,0,2,1,2,3,0,NAO,0,0
2495f58cf2bc7328bb1cd7bdd90073ca47e8a90c,2016-03-01 15:20:03,48.80,0.00,48.8,2,1,0,2,1,3,1,0,NAO,0,0
b13bed66c37ddd203e63fd4416a40e10333f2940,2016-02-29 16:30:45,223.82,0.00,223.82,5,1,0,6,1,6,1,0,NAO,0,0
59e3a5c1ff096c40fcbf5de1539e2aa852b7eb78,2016-02-29 11:18:42,2.82,0.00,2.82,1,1,2,7,3,4,9,1,NAO,0,0
a168ce9149a56675f8c98a6c1f3b18227bbb86cb,2016-02-29 11:06:05,2.26,2.82,2.82,4,1,0,23,7,27,4,0,NAO,0,0
7b06af2a71b496fc649d02057663ccc6a267c0df,2016-02-26 12:00:31,264.13,0.00,264.13,24,1,1,60,1,90,2,1,NAO,0,0
3e59f7110ef785892ce1afc0189541415e2c5f4c,2016-02-25 14:34:09,78.05,222.92,222.92,13,6,1,299,9,490,7,1,NAO,0,0
6cf92a266db67c86f37b46a089d82067ea72c39c,2016-02-25 14:23:51,302.95,0.02,302.95,84,1,0,979,2,997,2,1,NAO,0,0
192832264947a3e6ea76b40e86a6d80da0127bf5,2016-02-25 13:54:30,262.94,0.00,262.94,71,1,0,483,1,568,1,0,NAO,0,0
7a57373714565f6a25db55d6a69ad288dd731d26,2016-02-24 12:48:13,0.06,0.83,0.83,2,2,1,3,2,4,2,0,NAO,0,0
9655ab510d83aa26ca851c7d9d7720435496fd0c,2016-02-23 18:26:09,4.39,0.00,4.39,2,1,0,2,1,2,1,0,NAO,0,0
00dd561188e608f93c9f5a342951ad7e13215ab3,2016-02-23 14:10:50,0.42,0.96,0.96,3,2,1,3,2,7,1,0,NAO,0,0
726cd8967ccee18487b20e7d59239b336f44c4d6,2016-02-22 03:38:54,0.00,0.00,0.0,1,1,0,1,1,3,1,0,NAO,0,0
af6b9df2449699c6eabdc96218e3f52a246d3c63,2016-02-17 21:48:42,26.27,256.04,256.04,2,15,1,22,87,128,263,1,NAO,0,0
22feb1cbfcde0f1ca6cccfef49db9e42b6b9a8cc,2016-02-17 21:48:42,68.25,256.04,256.04,3,3,0,10,9,3,2,1,SIM,1,1
40d33566264d5e74be761fd168e8021880344475,2016-02-17 17:42:50,0.00,0.00,0.0,1,1,0,2,1,104,2,0,NAO,0,0
eea96df9e0929e0c54da5d0241640a15b9e33d31,2016-02-17 12:15:51,21.90,0.00,21.9,1,1,0,6,1,1,1,2,NAO,0,0
498fc05a958bedc9aa9b567b74bdae8d08da2c29,2016-02-17 12:15:51,21.90,0.00,21.9,1,1,0,6,1,1,1,2,NAO,0,0
e7ee0dab1deba562d111607f3a531cb52bc065af,2016-02-17 12:15:51,21.90,0.00,21.9,1,1,0,6,1,1,3,1,NAO,0,0
eadeb72e1668e0e89254ede50cbcdd8babffca33,2016-02-17 12:15:51,69.27,254.53,254.53,9,9,1,242,15,347,63,1,SIM,6,7
07c7555b0551629094eac6a7c031c953c071518e,2016-02-17 12:15:51,21.90,248.55,248.55,1,2,0,6,3,1,1,0,NAO,0,0
f8d164aad2c09c0bdf09b1643ff649f80a2f4b36,2016-02-16 21:29:36,9.78,21.89,21.89,3,4,1,9,65,14,198,1,NAO,0,0
d8bf4859fc7861779513a5cb9440c777915d0693,2016-02-16 00:17:43,25.48,0.00,25.48,8,1,0,30,1,30,1,0,NAO,0,0
0deeda7be24b9f0b44cbf4db1eb23bd4f696f954,2016-02-15 22:22:48,24.29,23.03,24.29,2,8,0,10,38,123,145,1,NAO,0,0
71d1ae2d93545afcff34eb6b6305e352da603f42,2016-02-12 09:42:12,16.56,1.92,16.56,4,1,1,59,7,197,11,1,NAO,0,0
f96053ed9c507312d1a06d85ec2cfb323296095c,2016-02-10 14:21:27,5.99,0.00,5.99,2,1,0,3,1,6,44,0,NAO,0,0
de74f2707ef34d1b9361784ecb4aa57803d34ae8,2016-02-10 14:21:00,248.99,0.00,248.99,24,1,0,60,1,55,1,1,NAO,0,0
684052efcb64bb3dd21451e40b0db9cdc7ad8213,2016-02-10 00:19:46,288.37,0.00,288.37,92,1,0,1387,2,1250,1,1,NAO,0,0
b597e60572b5ae317f6d983eaafa86a0c8cb9263,2016-02-10 00:19:46,167.61,0.00,167.61,6,1,0,11,2,5,1,1,NAO,0,0
02e1c33fcad962f85ab07f1feff0adc1d2d9d78e,2016-02-09 22:55:04,27.23,28.06,28.06,15,1,0,28,2,27,4,1,NAO,0,0
77a8f871ed6177924dfa8640ea60829704da0b4b,2016-02-10 17:16:20,37.84,42.73,42.73,16,2,0,34,12,32,3,0,NAO,0,0
f82126ca1bda657a98acc97be963761885456ddf,2016-02-09 16:04:56,18.05,0.00,18.05,12,1,0,22,1,18,1,0,NAO,0,0
3c38adcc13b23d96546cd78c7f4e585ae1535752,2016-02-09 12:43:39,0.02,56.81,56.81,1,3,0,3,10,1,1,2,SIM,1,1
711176a28f8adee372c47bbebd54233d03595e94,2016-02-09 12:43:39,0.02,61.67,61.67,3,15,1,47,178,132,275,1,SIM,51,52
88eda451d8f45d6634f572afe70166abf3776709,2016-02-09 12:38:40,18.56,0.00,18.56,6,1,0,14,1,11,1,1,NAO,0,0
a9abeedbfeb17575dcfaf878d0f581db3c7ef8a0,2016-02-09 11:03:26,58.22,18.05,58.22,5,6,1,155,14,262,11,1,SIM,3,3
61a9d5b3d2d0c3d52d85505619ca9f8356e650ac,2016-02-08 13:44:12,17.89,0.00,17.89,3,1,0,11,1,6,1,0,NAO,0,0
0c332825bbe0360277b6abf9d4986d3044da1c2d,2016-02-08 09:53:20,17.55,1.86,17.55,2,1,0,7,4,5,1,0,NAO,0,0
60b8e926d78edd12762f4d0fc52ebafa1e1f20b7,2016-02-08 10:24:58,17.53,0.00,17.53,1,1,0,4,1,1,3,0,NAO,0,0
1bdaa048139c3b38c1127a6cdf6e8f811495a2f5,2016-02-08 10:21:11,17.53,0.00,17.53,2,1,0,4,1,2,1,1,NAO,0,0
fc508df9904cbba85d11572eeefbd62c11ca90ae,2016-02-08 10:17:34,17.53,0.00,17.53,9,1,1,12,1,14,1,1,NAO,0,0
aff1d4c17c1f89242f5c3388a03701e9db74f004,2016-02-08 10:16:57,17.53,0.00,17.53,9,1,1,11,1,14,1,1,NAO,0,0
28b72f6caf87e5c85185fbc2da846565ec43dee4,2016-02-08 10:16:12,9.72,0.00,9.72,8,1,0,10,1,13,1,0,NAO,0,0
a335875e198af0cafdeaf29feae2a571982b1ed2,2016-02-05 14:57:44,13.98,54.72,54.72,2,21,1,8,115,122,219,1,NAO,0,0
86e685c3dd7c7c82536435ce9f0a051a16bae58b,2016-02-05 12:59:26,0.00,0.00,0.0,1,1,0,1,1,14,1,0,NAO,0,0
a2adaba8b8037efabfcf8232efcfda84853765fa,2016-02-03 13:31:29,43.55,0.00,43.55,2,1,0,6,1,1,1,0,NAO,0,0
3bab7b941375c1d6f8e44eca1423aa72407b438e,2016-02-03 13:31:29,43.55,0.00,43.55,2,1,0,6,1,1,1,2,NAO,0,0
a05b81af8d419ab08e41c40291568a544240e324,2016-02-03 13:31:29,56.02,52.23,56.02,4,20,1,118,40,236,38,1,SIM,4,5
055f28f0172070e30df483266ae25e3aabbdfbc8,2016-02-03 00:18:49,7.85,0.00,7.85,2,1,0,2,1,3,1,0,NAO,0,0
68f27b2cd31a46b583b829f7b7366129473728fa,2016-01-19 15:08:17,0.00,0.00,0.0,1,1,0,1,1,1,2,0,NAO,0,0
c144e0c7d3006de2171846e5f9c27dbc992af710,2016-01-12 15:04:11,9.30,0.00,9.3,8,1,0,18,1,17,1,0,NAO,0,0
89161b0becbd8596eebd1aa571376874c7d9d9f7,2016-01-11 11:50:17,8.98,0.00,8.98,7,1,0,17,1,16,1,0,NAO,0,0
f80d60188f2f0db506244f04c45b4b8c2fa78bde,2016-01-07 11:53:40,0.00,0.00,0.0,1,1,0,2,1,7,1,0,NAO,0,0
4f8d7dce24e42e3df365ece6bb0429da66aa88be,2016-01-04 14:50:28,0.00,0.00,0.0,1,1,0,1,1,1,1,0,NAO,0,0
353e8e3a4a2cc96a10f360e26c0636166c3b163e,2015-12-29 11:01:24,7.91,0.00,7.91,5,1,1,6,1,7,1,0,NAO,0,0
0f0c5d3bb3a5492254cd0843339a6716ef65fce1,2015-12-29 10:31:28,7.09,0.00,7.09,4,1,0,5,1,6,1,0,NAO,0,0
64be7cf92e65ed5e0796de16d493ec8859026536,2015-12-29 10:28:43,0.25,0.00,0.25,1,1,0,1,1,1,1,0,NAO,0,0
482111f731869e7fe7217e88682f4a776b93ca77,2015-12-17 10:44:25,4.23,0.00,4.23,3,1,0,4,1,5,1,0,NAO,0,0
7f220c5e8cc95d200a15790a906b69f87b4fc16d,2015-12-17 00:27:43,0.01,0.00,0.01,2,1,0,3,1,3,2,0,NAO,0,0
baa667cd4e08d6145f4b614ec2d8af7a28a4c9ca,2015-12-16 21:29:20,5.93,0.00,5.93,4,2,1,37,2,153,2,0,NAO,0,0
093e73da2870e80a475438a428ab87e7c8a0478c,2015-12-08 19:23:16,21.00,6.04,21.0,9,1,0,15,2,25,1,1,NAO,0,0
244044f780dfa3effbda10a5637fff08fc889493,2015-12-08 15:33:58,16.83,0.00,16.83,3,1,0,4,1,7,1,0,NAO,0,0
ccb044bb5ced9c90fead432cf6026aa56abd9370,2015-12-04 11:50:57,32.80,0.00,32.8,16,1,0,43,1,102,5,0,NAO,0,0
d327007a5e80921508051a243aab03fd197f065b,2015-12-04 09:59:30,0.00,0.00,0.0,1,1,0,1,2,1,1,0,NAO,0,0
ff64b73253694858ecbc0446b9d88e22cfcbe35d,2015-12-01 14:56:39,6.39,0.00,6.39,5,1,0,5,1,10,1,0,NAO,0,0
c32170cc1f25238fd4337ed82773f787e4f78e08,2015-12-01 14:49:30,6.38,0.00,6.38,2,1,0,2,1,2,3,0,NAO,0,0
ea74d31dae929f1c7f3dfa82a5a20f1fca5e3dbe,2015-12-01 14:45:58,6.38,0.00,6.38,2,1,0,2,1,2,1,0,NAO,0,0
965986fef0dad08be3a2f69110a9ca9ba5593cce,2015-12-02 09:39:39,0.00,0.00,0.0,1,1,0,1,1,1,1,0,NAO,0,0
211dd58165b6f58f23c98adc807b0144a0726c9d,2015-11-17 15:32:43,16.08,0.00,16.08,11,1,0,29,1,160,1,0,NAO,0,0
33eb9ee9744049490e0440eee36107e581c33ba6,2015-11-17 15:04:49,12.02,0.00,12.02,6,1,0,15,1,74,1,0,NAO,0,0
d240e5f41262254786b9a6bc09e0fc989e781a2d,2015-11-17 14:46:56,0.00,0.00,0.0,1,1,0,1,1,1,1,0,NAO,0,0
6aa846545c56625d0138557c8834809065e51c2d,2015-11-16 14:06:34,1.98,0.13,1.98,2,1,0,7,2,65,4,0,NAO,0,0
f0fbe353d74eca696e5d0f941572ec1c2197e1f3,2015-11-03 17:55:51,1.21,0.00,1.21,1,1,0,3,1,54,2,0,NAO,0,0
bf3bf1a7409729d38ef4c6ae7cafe37975f61c27,2015-11-03 17:47:07,1.05,0.02,1.05,3,1,0,6,3,7,54,0,NAO,0,0
b3575f73864cb7123271445da7a647cf55714297,2015-11-03 17:39:21,0.59,0.13,0.59,2,1,0,2,2,2,2,0,NAO,0,0
dcbb35ddc2e9259427bd5533f6ec70087920792d,2015-11-03 17:03:36,0.00,0.00,0.0,1,1,0,1,1,1,1,0,NAO,0,0
8d22e64a2203ae0da5ac6625f81ad621baf9f004,2015-11-02 11:55:24,0.00,0.00,0.0,1,1,0,1,1,1,24,0,NAO,0,0
22bbad2e635405c569ffd5a07fdf1ad61df59f39,2015-10-26 19:08:55,4.91,24.19,24.19,4,3,1,6,26,7,54,1,NAO,0,0
